id,name_en,name_en_override,name_ka,name_ka_override,name_ru_override,lat,lat_override,lon,lon_override,rotation,rotation_override,mergeParent,hubTarget
1:3715,University Street #10,University Street #10,უნივერსიტეტის ქუჩა #10,უნივერსიტეტის ქუჩა #10,,41.717786,41.717786,44.73123,44.73123,82,,,
1:3716,University Street #8,University Street #8,უნივერსიტეტის ქუჩა #8,უნივერსიტეტის ქუჩა #8,,41.718085,41.718085,44.734613,44.734613,83,,,
1:3717,Otar Lortkipanidze Street,Otar Lortkipanidze Street,ოთარ ლორთქიფანიძის ქუჩა,ოთარ ლორთქიფანიძის ქუჩა,,41.718799,41.718799,44.738884,44.738884,75,,,
1:3718,University Street #1,University Street #1,უნივერსიტეტის ქუჩა #1,უნივერსიტეტის ქუჩა #1,,41.719839,41.71982,44.744781,44.74477,96,,,
1:3719,ჯავახიშვილისა და ფიროსმანის ქუჩების გადაკვეთა,ჯავახიშვილისა და ფიროსმანის ქუჩების გადაკვეთა,ჯავახიშვილისა და ფიროსმანის ქუჩების გადაკვეთა,ჯავახიშვილისა და ფიროსმანის ქუჩების გადაკვეთა,,41.775762,41.775762,44.736135,44.736135,357,,,
1:3720,Okrokana Public School #28,Okrokana Public School #28,"ოქროყანა, #28-ე საჯარო სკოლა","ოქროყანა, #28-ე საჯარო სკოლა",,41.685773,41.685773,91,44.774925,120,,,
1:3721,"Okrokana, Tbilisi St #28","Okrokana, Tbilisi St #28","ოქროყანა, თბილისის ქუჩა #28","ოქროყანა, თბილისის ქუჩა #28",,106,41.686182,44.772779,44.772779,104,,,
1:3722,Tianeti Ave #12,Tianeti Ave #12,თიანეთის გზატკეცილი #12,თიანეთის გზატკეცილი #12,,41.805736,41.805736,44.816317,44.816317,201,,,
1:3723,Nikoloz Agiashvili Street,Nikoloz Agiashvili Street,ნიკოლოზ აგიაშვილის ქუჩა,ნიკოლოზ აგიაშვილის ქუჩა,,41.730869,41.730869,44.831209,44.831209,247,,,
1:3724,Zakaria Jorjadze Street,Zakaria Jorjadze Street,ზაქარია ჯორჯაძის ქუჩა,ზაქარია ჯორჯაძის ქუჩა,,41.732174,41.732174,44.834186,44.834186,234,,,
1:3725,Tamuna Dolidze Street,Tamuna Dolidze Street,თამუნა დოლიძის ქუჩა,თამუნა დოლიძის ქუჩა,,41.734592,41.734592,44.837582,44.837582,269,,,
1:3726,University Street #2,University Street #2,უნივერსიტეტის ქუჩა #2,უნივერსიტეტის ქუჩა #2,,41.719322,41.719322,44.741579,44.741579,76,,,
1:3727,Bagebi Student's Hostel,Bagebi Student's Hostel,ბაგების სტუდქალაქი,ბაგების სტუდქალაქი,,41.713283,41.713283,44.716952,44.716952,348,,,
1:3729,Kiziki Street #34,Kiziki Street #34,ქიზიყის ქუჩა #34,ქიზიყის ქუჩა #34,,41.681386,41.681386,44.924128,44.924128,71,,,
1:3730,სამშვილდის ქუჩა #27/31,სამშვილდის ქუჩა #27/31,სამშვილდის ქუჩა #27/31,სამშვილდის ქუჩა #27/31,,41.723921,41.723921,44.806144,44.806144,186,,,
1:3735,დავით აღმაშენებლის სახელობის ეკლესია,დავით აღმაშენებლის სახელობის ეკლესია,დავით აღმაშენებლის სახელობის ეკლესია,დავით აღმაშენებლის სახელობის ეკლესია,,41.692854,41.692854,44.689595,44.689595,70,,,
1:3736,Kindergarten #169,Kindergarten #169,#169-ე ბაგა-ბაღი,#169-ე ბაგა-ბაღი,,41.701796,41.701796,44.875197,44.875197,90,,,
1:3737,London Park,London Park,ლონდონის პარკი,ლონდონის პარკი,,41.705522,41.705522,44.804668,44.804668,149,,,
1:3738,Ivane Turgenevi Street,Ivane Turgenevi Street,ივანე ტურგენევის ქუჩა,ივანე ტურგენევის ქუჩა,,41.707112,41.707112,44.803413,44.803413,149,,,
1:3739,Dimitri Uznadze Street,Dimitri Uznadze Street,დიმიტრი უზნაძის ქუჩა,დიმიტრი უზნაძის ქუჩა,,41.70371,41.70371,44.80135,44.80135,92,,,
1:3740,Agrarian University Lane,Agrarian University Lane,აგრარული უნივერსიტეტის ასახვევი,აგრარული უნივერსიტეტის ასახვევი,,41.803109,41.803109,44.770401,44.770401,307,,,
1:3742,Iasamani Street,Iasamani Street,იასამნის ქუჩა,იასამნის ქუჩა,,41.748175,41.748175,44.770214,44.770214,187,,,
1:3744,Street of Heroes Fighting for Territorial Integrity,Street of Heroes Fighting for Territorial Integrity,საქართველოს ერთიანობისთვის მებრძოლთა ქუჩა,საქართველოს ერთიანობისთვის მებრძოლთა ქუჩა,,41.698443,41.698443,44.882747,44.882747,270,,,
1:3745,"Vazisubani M/D-3, Block-2, #15","Vazisubani M/D-3, Block-2, #15",ვაზისუბნის III მ/რ II კვარტალი #15,ვაზისუბნის III მ/რ II კვარტალი #15,,141,41.707933,44.854096,44.854096,101,,,
1:3746,Evsiti Zhvania Street,Evsiti Zhvania Street,ევსიტი ჟვანიას ქუჩა,ევსიტი ჟვანიას ქუჩა,,41.685587,41.685587,44.922101,44.922101,348,,,
1:3747,Evsiti Zhvania Street,Evsiti Zhvania Street,ევსიტი ჟვანიას ქუჩა,ევსიტი ჟვანიას ქუჩა,,41.685553,41.685553,44.922037,44.922037,170,,,
1:3748,Platform Orkhevi,Platform Orkhevi,ბაქანი ორხევი,ბაქანი ორხევი,,41.686254,41.686254,44.917109,44.917109,163,,,
1:3749,Platform Orkhevi,Platform Orkhevi,ბაქანი ორხევი,ბაქანი ორხევი,,41.686178,41.686178,44.917019,44.917019,73,,,
1:3750,Kiziki Street #62,Kiziki Street #62,ქიზიყის ქუჩა #62,ქიზიყის ქუჩა #62,,41.685462,41.685462,44.913008,44.913008,255,,,
1:3751,Kiziki Street #25a,Kiziki Street #25a,ქიზიყის ქუჩა #25ა,ქიზიყის ქუჩა #25ა,,41.685404,41.685404,44.912986,44.912986,76,,,
1:3752,Kiziki Street #44,Kiziki Street #44,ქიზიყის ქუჩა #44,ქიზიყის ქუჩა #44,,41.684423,41.684423,44.905653,44.905653,267,,,
1:3753,Kiziki Street #48,Kiziki Street #48,ქიზიყის ქუჩა #48,ქიზიყის ქუჩა #48,,41.684475,41.684475,44.907425,44.907425,82,,,
1:3754,Kiziki Street #17,Kiziki Street #17,ქიზიყის ქუჩა #17,ქიზიყის ქუჩა #17,,41.684371,41.684371,44.905747,44.905747,88,,,
1:3755,Police Street #4,Police Street #4,პოლიციის ქუჩა #4,პოლიციის ქუჩა #4,,41.678584,41.678584,44.898133,44.898133,26,,,
1:3756,Bus Depot #1,Bus Depot #1,ავტობაზა #1,ავტობაზა #1,,41.681797,41.681797,44.899895,44.899895,4,,,
1:3757,Bus Depot #1,Bus Depot #1,ავტობაზა #1,ავტობაზა #1,,41.681835,41.681835,44.899828,44.899828,183,,,
1:3758,Police Street #4,Police Street #4,პოლიციის ქუჩა #4,პოლიციის ქუჩა #4,,41.678601,41.678601,44.898065,44.898065,208,,,
1:3759,Kiziki Street #48,Kiziki Street #48,ქიზიყის ქუჩა #48,ქიზიყის ქუჩა #48,,41.684505,41.684505,44.907238,44.907238,173,,,
1:3760,Grigol Lortkipanidze St #9,Grigol Lortkipanidze St #9,გრიგოლ ლორთქიფანიძის ქუჩა #9,გრიგოლ ლორთქიფანიძის ქუჩა #9,,41.680958,41.680958,44.874315,44.874315,112,,,
1:3761,Platforma Kilometer #3,Platforma Kilometer #3,პლატფორმა მე-3 კილომეტრი,პლატფორმა მე-3 კილომეტრი,,41.679586,41.679586,44.877607,44.877607,128,,,
1:3762,Grigol Lortkipanidze St #14,Grigol Lortkipanidze St #14,გრიგოლ ლორთქიფანიძის ქუჩა #14,გრიგოლ ლორთქიფანიძის ქუჩა #14,,41.677241,41.677241,44.88176,44.88176,295,,,
1:3763,Grigol Lortkipanidze St #14,Grigol Lortkipanidze St #14,გრიგოლ ლორთქიფანიძის ქუჩა #14,გრიგოლ ლორთქიფანიძის ქუჩა #14,,41.677097,41.677097,44.882109,44.882109,106,,,
1:3764,Platforma Kilometer #3,Platforma Kilometer #3,პლატფორმა მე-3 კილომეტრი,პლატფორმა მე-3 კილომეტრი,,41.67952,41.67952,44.877834,44.877834,307,,,
1:3765,Grigol Lortkipanidze St #9,Grigol Lortkipanidze St #9,გრიგოლ ლორთქიფანიძის ქუჩა #9,გრიგოლ ლორთქიფანიძის ქუჩა #9,,41.680997,41.680997,44.874365,44.874365,291,,,
1:3766,Grigol Lortkipanidze St #22,Grigol Lortkipanidze St #22,გრიგოლ ლორთქიფანიძის ქუჩა #22,გრიგოლ ლორთქიფანიძის ქუჩა #22,,41.678271,41.678271,44.884126,44.884126,298,,,
1:3767,Grigol Lortkipanidze St #76,Grigol Lortkipanidze St #76,გრიგოლ ლორთქიფანიძის ქუჩა #76,გრიგოლ ლორთქიფანიძის ქუჩა #76,,41.677844,41.677844,44.885104,44.885104,118,,,
1:3768,Grigol Lortkipanidze St #100,Grigol Lortkipanidze St #100,გრიგოლ ლორთქიფანიძის ქუჩა #100,გრიგოლ ლორთქიფანიძის ქუჩა #100,,41.677079,41.677079,44.889942,44.889942,243,,,
1:3769,Grigol Lortkipanidze St #98,Grigol Lortkipanidze St #98,გრიგოლ ლორთქიფანიძის ქუჩა #98,გრიგოლ ლორთქიფანიძის ქუჩა #98,,41.676972,41.676972,44.889809,44.889809,63,,,
1:3770,Grigol Lortkipanidze St #136,Grigol Lortkipanidze St #136,გრიგოლ ლორთქიფანიძის ქუჩა #136,გრიგოლ ლორთქიფანიძის ქუჩა #136,,41.677462,41.677462,44.893554,44.893554,275,,,
1:3771,Grigol Lortkipanidze St #36,Grigol Lortkipanidze St #36,გრიგოლ ლორთქიფანიძის ქუჩა #36,გრიგოლ ლორთქიფანიძის ქუჩა #36,,41.677417,41.677417,44.893439,44.893439,97,,,
1:3772,Grigol Lortkipanidze St #71,Grigol Lortkipanidze St #71,გრიგოლ ლორთქიფანიძის ქუჩა #71,გრიგოლ ლორთქიფანიძის ქუჩა #71,,41.677183,41.677183,44.89652,44.89652,96,,,
1:3773,Grigol Lortkipanidze St #140,Grigol Lortkipanidze St #140,გრიგოლ ლორთქიფანიძის ქუჩა #140,გრიგოლ ლორთქიფანიძის ქუჩა #140,,41.677251,41.677251,44.896314,44.896314,276,,,
1:3774,Kiziki St #39,Kiziki St #39,ქიზიყის ქუჩა #39,ქიზიყის ქუჩა #39,,41.684954,41.684954,44.92386,44.92386,180,,,
1:3775,"Didi Lilo, Aliosha Japaridze Street","Didi Lilo, Aliosha Japaridze Street","დიდი ლილო, ალიოშა ჯაფარიძის ქუჩა","დიდი ლილო, ალიოშა ჯაფარიძის ქუჩა",,9,41.72181,44.963199,44.963199,0,,,
